node_group,dst_label,count,fraction
TN_high_below_threshold,node 363293,1,0.002000000
TN_high_below_threshold,node 238433,1,0.002000000
TN_high_below_threshold,node 363275,1,0.002000000
TN_high_below_threshold,node 342346,1,0.002000000
TN_high_below_threshold,node 363238,1,0.002000000
TN_high_below_threshold,node 342309,1,0.002000000
TN_high_below_threshold,node 363328,1,0.002000000
TN_high_below_threshold,node 342399,1,0.002000000
TN_high_below_threshold,node 363299,1,0.002000000
TN_high_below_threshold,node 238439,1,0.002000000
TN_high_below_threshold,node 363263,1,0.002000000
TN_high_below_threshold,node 238403,1,0.002000000
TN_high_below_threshold,node 363277,1,0.002000000
TN_high_below_threshold,node 238417,1,0.002000000
TN_high_below_threshold,node 363269,1,0.002000000
TN_high_below_threshold,node 342340,1,0.002000000
TN_high_below_threshold,node 363289,1,0.002000000
TN_high_below_threshold,node 342360,1,0.002000000
TN_high_below_threshold,node 363273,1,0.002000000
TN_high_below_threshold,node 342344,1,0.002000000
TN_high_below_threshold,node 363240,1,0.002000000
TN_high_below_threshold,node 238374,1,0.002000000
TN_high_below_threshold,node 363295,1,0.002000000
TN_high_below_threshold,node 238435,1,0.002000000
TN_high_below_threshold,node 377347,1,0.002000000
TN_high_below_threshold,node 377216,1,0.002000000
TN_high_below_threshold,node 377068,1,0.002000000
TN_high_below_threshold,node 374483,1,0.002000000
TN_high_below_threshold,node 374412,1,0.002000000
TN_high_below_threshold,node 372129,1,0.002000000
TN_high_below_threshold,node 372001,1,0.002000000
TN_high_below_threshold,node 371850,1,0.002000000
TN_high_below_threshold,node 370753,1,0.002000000
TN_high_below_threshold,node 370685,1,0.002000000
TN_high_below_threshold,node 370556,1,0.002000000
TN_high_below_threshold,node 370428,1,0.002000000
TN_high_below_threshold,node 370298,1,0.002000000
TN_high_below_threshold,node 370170,1,0.002000000
TN_high_below_threshold,node 370036,1,0.002000000
TN_high_below_threshold,node 369959,1,0.002000000
TN_high_below_threshold,node 369818,1,0.002000000
TN_high_below_threshold,node 369685,1,0.002000000
TN_high_below_threshold,node 369547,1,0.002000000
TN_high_below_threshold,node 369399,1,0.002000000
TN_high_below_threshold,node 369256,1,0.002000000
TN_high_below_threshold,node 369191,1,0.002000000
TN_high_below_threshold,node 369058,1,0.002000000
TN_high_below_threshold,node 368930,1,0.002000000
TN_high_below_threshold,node 368798,1,0.002000000
TN_high_below_threshold,node 368665,1,0.002000000
TN_high_below_threshold,node 368528,1,0.002000000
TN_high_below_threshold,node 368462,1,0.002000000
TN_high_below_threshold,node 368339,1,0.002000000
TN_high_below_threshold,node 368214,1,0.002000000
TN_high_below_threshold,node 368080,1,0.002000000
TN_high_below_threshold,node 367948,1,0.002000000
TN_high_below_threshold,node 367813,1,0.002000000
TN_high_below_threshold,node 367746,1,0.002000000
TN_high_below_threshold,node 367613,1,0.002000000
TN_high_below_threshold,node 367484,1,0.002000000
TN_high_below_threshold,node 367350,1,0.002000000
TN_high_below_threshold,node 367222,1,0.002000000
TN_high_below_threshold,node 367107,1,0.002000000
TN_high_below_threshold,node 367096,1,0.002000000
TN_high_below_threshold,node 367070,1,0.002000000
TN_high_below_threshold,node 367002,1,0.002000000
TN_high_below_threshold,node 366873,1,0.002000000
TN_high_below_threshold,node 366751,1,0.002000000
TN_high_below_threshold,node 366621,1,0.002000000
TN_high_below_threshold,node 366489,1,0.002000000
TN_high_below_threshold,node 366349,1,0.002000000
TN_high_below_threshold,node 366284,1,0.002000000
TN_high_below_threshold,node 366155,1,0.002000000
TN_high_below_threshold,node 366027,1,0.002000000
TN_high_below_threshold,node 365893,1,0.002000000
TN_high_below_threshold,node 365761,1,0.002000000
TN_high_below_threshold,node 365627,1,0.002000000
TN_high_below_threshold,node 365559,1,0.002000000
TN_high_below_threshold,node 365429,1,0.002000000
TN_high_below_threshold,node 365308,1,0.002000000
TN_high_below_threshold,node 365176,1,0.002000000
TN_high_below_threshold,node 365043,1,0.002000000
TN_high_below_threshold,node 364903,1,0.002000000
TN_high_below_threshold,node 364836,1,0.002000000
TN_high_below_threshold,node 364702,1,0.002000000
TN_high_below_threshold,node 364574,1,0.002000000
TN_high_below_threshold,node 364438,1,0.002000000
TN_high_below_threshold,node 364310,1,0.002000000
TN_high_below_threshold,node 364170,1,0.002000000
TN_high_below_threshold,node 364104,1,0.002000000
TN_high_below_threshold,node 363685,1,0.002000000
TN_high_below_threshold,node 362976,1,0.002000000
TN_high_below_threshold,node 362839,1,0.002000000
TN_high_below_threshold,node 362290,1,0.002000000
TN_high_below_threshold,node 362152,1,0.002000000
TN_high_below_threshold,node 362025,1,0.002000000
TN_high_below_threshold,node 361722,1,0.002000000
TN_high_below_threshold,node 361578,1,0.002000000
TN_high_below_threshold,node 361219,1,0.002000000
TN_high_below_threshold,node 361068,1,0.002000000
TN_high_below_threshold,node 360227,1,0.002000000
TN_high_below_threshold,node 360081,1,0.002000000
TN_high_below_threshold,node 356536,1,0.002000000
TN_high_below_threshold,node 356406,1,0.002000000
TN_high_below_threshold,node 356267,1,0.002000000
TN_high_below_threshold,node 356131,1,0.002000000
TN_high_below_threshold,node 355991,1,0.002000000
TN_high_below_threshold,node 353766,1,0.002000000
TN_high_below_threshold,node 353621,1,0.002000000
TN_high_below_threshold,node 353479,1,0.002000000
TN_high_below_threshold,node 349249,1,0.002000000
TN_high_below_threshold,node 349112,1,0.002000000
TN_high_below_threshold,node 349037,1,0.002000000
TN_high_below_threshold,node 348900,1,0.002000000
TN_high_below_threshold,node 348764,1,0.002000000
TN_high_below_threshold,node 348215,1,0.002000000
TN_high_below_threshold,node 348082,1,0.002000000
TN_high_below_threshold,node 347954,1,0.002000000
TN_high_below_threshold,node 347820,1,0.002000000
TN_high_below_threshold,node 347692,1,0.002000000
TN_high_below_threshold,node 347553,1,0.002000000
TN_high_below_threshold,node 347486,1,0.002000000
TN_high_below_threshold,node 347353,1,0.002000000
TN_high_below_threshold,node 347225,1,0.002000000
TN_high_below_threshold,node 347102,1,0.002000000
TN_high_below_threshold,node 346972,1,0.002000000
TN_high_below_threshold,node 346838,1,0.002000000
TN_high_below_threshold,node 346770,1,0.002000000
TN_high_below_threshold,node 346637,1,0.002000000
TN_high_below_threshold,node 346509,1,0.002000000
TN_high_below_threshold,node 346379,1,0.002000000
TN_high_below_threshold,node 346247,1,0.002000000
TN_high_below_threshold,node 346132,1,0.002000000
TN_high_below_threshold,node 346121,1,0.002000000
TN_high_below_threshold,node 346099,1,0.002000000
TN_high_below_threshold,node 346033,1,0.002000000
TN_high_below_threshold,node 345900,1,0.002000000
TN_high_below_threshold,node 345771,1,0.002000000
TN_high_below_threshold,node 345644,1,0.002000000
TN_high_below_threshold,node 345519,1,0.002000000
TN_high_below_threshold,node 345381,1,0.002000000
TN_high_below_threshold,node 345313,1,0.002000000
TN_high_below_threshold,node 345180,1,0.002000000
TN_high_below_threshold,node 345052,1,0.002000000
TN_high_below_threshold,node 344922,1,0.002000000
TN_high_below_threshold,node 344790,1,0.002000000
TN_high_below_threshold,node 344651,1,0.002000000
TN_high_below_threshold,node 344585,1,0.002000000
TN_high_below_threshold,node 344456,1,0.002000000
TN_high_below_threshold,node 344328,1,0.002000000
TN_high_below_threshold,node 344198,1,0.002000000
TN_high_below_threshold,node 344068,1,0.002000000
TN_high_below_threshold,node 343932,1,0.002000000
TN_high_below_threshold,node 343866,1,0.002000000
TN_high_below_threshold,node 343733,1,0.002000000
TN_high_below_threshold,node 343605,1,0.002000000
TN_high_below_threshold,node 343473,1,0.002000000
TN_high_below_threshold,node 343340,1,0.002000000
TN_high_below_threshold,node 343204,1,0.002000000
TN_high_below_threshold,node 342952,1,0.002000000
TN_high_below_threshold,node 342824,1,0.002000000
TN_high_below_threshold,node 342695,1,0.002000000
TN_high_below_threshold,node 342060,1,0.002000000
TN_high_below_threshold,node 341923,1,0.002000000
TN_high_below_threshold,node 341775,1,0.002000000
TN_high_below_threshold,node 341636,1,0.002000000
TN_high_below_threshold,node 340968,1,0.002000000
TN_high_below_threshold,node 340825,1,0.002000000
TN_high_below_threshold,node 340673,1,0.002000000
TN_high_below_threshold,node 340605,1,0.002000000
TN_high_below_threshold,node 340468,1,0.002000000
TN_high_below_threshold,node 340331,1,0.002000000
TN_high_below_threshold,node 340184,1,0.002000000
TN_high_below_threshold,node 340033,1,0.002000000
TN_high_below_threshold,node 339889,1,0.002000000
TN_high_below_threshold,node 329418,1,0.002000000
TN_high_below_threshold,node 329351,1,0.002000000
TN_high_below_threshold,node 328534,1,0.002000000
TN_high_below_threshold,node 328467,1,0.002000000
TN_high_below_threshold,node 328346,1,0.002000000
TN_high_below_threshold,node 328217,1,0.002000000
TN_high_below_threshold,node 328069,1,0.002000000
TN_high_below_threshold,node 327985,1,0.002000000
TN_high_below_threshold,node 327974,1,0.002000000
TN_high_below_threshold,node 327917,1,0.002000000
TN_high_below_threshold,node 327788,1,0.002000000
TN_high_below_threshold,node 327720,1,0.002000000
TN_high_below_threshold,node 327584,1,0.002000000
TN_high_below_threshold,node 327455,1,0.002000000
TN_high_below_threshold,node 327327,1,0.002000000
TN_high_below_threshold,node 327189,1,0.002000000
TN_high_below_threshold,node 327060,1,0.002000000
TN_high_below_threshold,node 326993,1,0.002000000
TN_high_below_threshold,node 326863,1,0.002000000
TN_high_below_threshold,node 326735,1,0.002000000
TN_high_below_threshold,node 326603,1,0.002000000
TN_high_below_threshold,node 326472,1,0.002000000
TN_high_below_threshold,node 326335,1,0.002000000
TN_high_below_threshold,node 326267,1,0.002000000
TN_high_below_threshold,node 326131,1,0.002000000
TN_high_below_threshold,node 326000,1,0.002000000
TN_high_below_threshold,node 325868,1,0.002000000
TN_high_below_threshold,node 325730,1,0.002000000
TN_high_below_threshold,node 325601,1,0.002000000
TN_high_below_threshold,node 325533,1,0.002000000
TN_high_below_threshold,node 325399,1,0.002000000
TN_high_below_threshold,node 325276,1,0.002000000
TN_high_below_threshold,node 325144,1,0.002000000
TN_high_below_threshold,node 325005,1,0.002000000
TN_high_below_threshold,node 324869,1,0.002000000
TN_high_below_threshold,node 324801,1,0.002000000
TN_high_below_threshold,node 324672,1,0.002000000
TN_high_below_threshold,node 324541,1,0.002000000
TN_high_below_threshold,node 324409,1,0.002000000
TN_high_below_threshold,node 324278,1,0.002000000
TN_high_below_threshold,node 324143,1,0.002000000
TN_high_below_threshold,node 324075,1,0.002000000
TN_high_below_threshold,node 323945,1,0.002000000
TN_high_below_threshold,node 323823,1,0.002000000
TN_high_below_threshold,node 323689,1,0.002000000
TN_high_below_threshold,node 323598,1,0.002000000
TN_high_below_threshold,node 323544,1,0.002000000
TN_high_below_threshold,node 323406,1,0.002000000
TN_high_below_threshold,node 323338,1,0.002000000
TN_high_below_threshold,node 323209,1,0.002000000
TN_high_below_threshold,node 323078,1,0.002000000
TN_high_below_threshold,node 322944,1,0.002000000
TN_high_below_threshold,node 322813,1,0.002000000
TN_high_below_threshold,node 322675,1,0.002000000
TN_high_below_threshold,node 225920,1,0.002000000
TN_high_below_threshold,node 225485,1,0.002000000
TN_high_below_threshold,node 223705,1,0.002000000
TN_high_below_threshold,node 223636,1,0.002000000
TN_high_below_threshold,node 223073,1,0.002000000
TN_high_below_threshold,node 222937,1,0.002000000
TN_high_below_threshold,node 221141,1,0.002000000
TN_high_below_threshold,node 220074,1,0.002000000
TN_high_below_threshold,node 379380,1,0.002000000
TN_high_below_threshold,node 379171,1,0.002000000
TN_high_below_threshold,node 378355,1,0.002000000
TN_high_below_threshold,node 377572,1,0.002000000
TN_high_below_threshold,node 377569,1,0.002000000
TN_high_below_threshold,node 377548,1,0.002000000
TN_high_below_threshold,node 377473,1,0.002000000
TN_high_below_threshold,node 376928,1,0.002000000
TN_high_below_threshold,node 376511,1,0.002000000
TN_high_below_threshold,node 373914,1,0.002000000
TN_high_below_threshold,node 373092,1,0.002000000
TN_high_below_threshold,node 372956,1,0.002000000
TN_high_below_threshold,node 372791,1,0.002000000
TN_high_below_threshold,node 372583,1,0.002000000
TN_high_below_threshold,node 372501,1,0.002000000
TN_high_below_threshold,node 372296,1,0.002000000
TN_high_below_threshold,node 371665,1,0.002000000
TN_high_below_threshold,node 371662,1,0.002000000
TN_high_below_threshold,node 371640,1,0.002000000
TN_high_below_threshold,node 371567,1,0.002000000
TN_high_below_threshold,node 371427,1,0.002000000
TN_high_below_threshold,node 371300,1,0.002000000
TN_high_below_threshold,node 371115,1,0.002000000
TN_high_below_threshold,node 370918,1,0.002000000
TN_high_below_threshold,node 363194,1,0.002000000
TN_high_below_threshold,node 363117,1,0.002000000
TN_high_below_threshold,node 362680,1,0.002000000
TN_high_below_threshold,node 362540,1,0.002000000
TN_high_below_threshold,node 362406,1,0.002000000
TN_high_below_threshold,node 362403,1,0.002000000
TN_high_below_threshold,node 362367,1,0.002000000
TN_high_below_threshold,node 361865,1,0.002000000
TN_high_below_threshold,node 361504,1,0.002000000
TN_high_below_threshold,node 361366,1,0.002000000
TN_high_below_threshold,node 360922,1,0.002000000
TN_high_below_threshold,node 360760,1,0.002000000
TN_high_below_threshold,node 360683,1,0.002000000
TN_high_below_threshold,node 360521,1,0.002000000
TN_high_below_threshold,node 360386,1,0.002000000
TN_high_below_threshold,node 359746,1,0.002000000
TN_high_below_threshold,node 359596,1,0.002000000
TN_high_below_threshold,node 359237,1,0.002000000
TN_high_below_threshold,node 359043,1,0.002000000
TN_high_below_threshold,node 358575,1,0.002000000
TN_high_below_threshold,node 357956,1,0.002000000
TN_high_below_threshold,node 357463,1,0.002000000
TN_high_below_threshold,node 356965,1,0.002000000
TN_high_below_threshold,node 356797,1,0.002000000
TN_high_below_threshold,node 356794,1,0.002000000
TN_high_below_threshold,node 356773,1,0.002000000
TN_high_below_threshold,node 356706,1,0.002000000
TN_high_below_threshold,node 355925,1,0.002000000
TN_high_below_threshold,node 355767,1,0.002000000
TN_high_below_threshold,node 355537,1,0.002000000
TN_high_below_threshold,node 355376,1,0.002000000
TN_high_below_threshold,node 354772,1,0.002000000
TN_high_below_threshold,node 354613,1,0.002000000
TN_high_below_threshold,node 354186,1,0.002000000
TN_high_below_threshold,node 354029,1,0.002000000
TN_high_below_threshold,node 353833,1,0.002000000
TN_high_below_threshold,node 352768,1,0.002000000
TN_high_below_threshold,node 352603,1,0.002000000
TN_high_below_threshold,node 352426,1,0.002000000
TN_high_below_threshold,node 352228,1,0.002000000
TN_high_below_threshold,node 351530,1,0.002000000
TN_high_below_threshold,node 351378,1,0.002000000
TN_high_below_threshold,node 351023,1,0.002000000
TN_high_below_threshold,node 351012,1,0.002000000
TN_high_below_threshold,node 350983,1,0.002000000
TN_high_below_threshold,node 350885,1,0.002000000
TN_high_below_threshold,node 350510,1,0.002000000
TN_high_below_threshold,node 350310,1,0.002000000
TN_high_below_threshold,node 349943,1,0.002000000
TN_high_below_threshold,node 349854,1,0.002000000
TN_high_below_threshold,node 349693,1,0.002000000
TN_high_below_threshold,node 349540,1,0.002000000
TN_high_below_threshold,node 349379,1,0.002000000
TN_high_below_threshold,node 348631,1,0.002000000
TN_high_below_threshold,node 348479,1,0.002000000
TN_high_below_threshold,node 348283,1,0.002000000
TN_high_below_threshold,node 341502,1,0.002000000
TN_high_below_threshold,node 341489,1,0.002000000
TN_high_below_threshold,node 341458,1,0.002000000
TN_high_below_threshold,node 341393,1,0.002000000
TN_high_below_threshold,node 341253,1,0.002000000
TN_high_below_threshold,node 341119,1,0.002000000
TN_high_below_threshold,node 339812,1,0.002000000
TN_high_below_threshold,node 339668,1,0.002000000
TN_high_below_threshold,node 339534,1,0.002000000
TN_high_below_threshold,node 339379,1,0.002000000
TN_high_below_threshold,node 338877,1,0.002000000
TN_high_below_threshold,node 338721,1,0.002000000
TN_high_below_threshold,node 338421,1,0.002000000
TN_high_below_threshold,node 338293,1,0.002000000
TN_high_below_threshold,node 338089,1,0.002000000
TN_high_below_threshold,node 338024,1,0.002000000
TN_high_below_threshold,node 336635,1,0.002000000
TN_high_below_threshold,node 335397,1,0.002000000
TN_high_below_threshold,node 335192,1,0.002000000
TN_high_below_threshold,node 334996,1,0.002000000
TN_high_below_threshold,node 334397,1,0.002000000
TN_high_below_threshold,node 334248,1,0.002000000
TN_high_below_threshold,node 334146,1,0.002000000
TN_high_below_threshold,node 334141,1,0.002000000
TN_high_below_threshold,node 334071,1,0.002000000
TN_high_below_threshold,node 333833,1,0.002000000
TN_high_below_threshold,node 333767,1,0.002000000
TN_high_below_threshold,node 333621,1,0.002000000
TN_high_below_threshold,node 333446,1,0.002000000
TN_high_below_threshold,node 333255,1,0.002000000
TN_high_below_threshold,node 332372,1,0.002000000
TN_high_below_threshold,node 332165,1,0.002000000
TN_high_below_threshold,node 331152,1,0.002000000
TN_high_below_threshold,node 330939,1,0.002000000
TN_high_below_threshold,node 330458,1,0.002000000
TN_high_below_threshold,node 330360,1,0.002000000
TN_high_below_threshold,node 329821,1,0.002000000
TN_high_below_threshold,node 329215,1,0.002000000
TN_high_below_threshold,node 329063,1,0.002000000
TN_high_below_threshold,node 328932,1,0.002000000
TN_high_below_threshold,node 239322,1,0.002000000
TN_high_below_threshold,node 238823,1,0.002000000
TN_high_below_threshold,node 237757,1,0.002000000
TN_high_below_threshold,node 237606,1,0.002000000
TN_high_below_threshold,node 237424,1,0.002000000
TN_high_below_threshold,node 237341,1,0.002000000
TN_high_below_threshold,node 237178,1,0.002000000
TN_high_below_threshold,node 236856,1,0.002000000
TN_high_below_threshold,node 236700,1,0.002000000
TN_high_below_threshold,node 236549,1,0.002000000
TN_high_below_threshold,node 236135,1,0.002000000
TN_high_below_threshold,node 235977,1,0.002000000
TN_high_below_threshold,node 235823,1,0.002000000
TN_high_below_threshold,node 235645,1,0.002000000
TN_high_below_threshold,node 235572,1,0.002000000
TN_high_below_threshold,node 235408,1,0.002000000
TN_high_below_threshold,node 234435,1,0.002000000
TN_high_below_threshold,node 234266,1,0.002000000
TN_high_below_threshold,node 234101,1,0.002000000
TN_high_below_threshold,node 233775,1,0.002000000
TN_high_below_threshold,node 233688,1,0.002000000
TN_high_below_threshold,node 232227,1,0.002000000
TN_high_below_threshold,node 232031,1,0.002000000
TN_high_below_threshold,node 231817,1,0.002000000
TN_high_below_threshold,node 230799,1,0.002000000
TN_high_below_threshold,node 230427,1,0.002000000
TN_high_below_threshold,node 230340,1,0.002000000
TN_high_below_threshold,node 229742,1,0.002000000
TN_high_below_threshold,node 229135,1,0.002000000
TN_high_below_threshold,node 228561,1,0.002000000
TN_high_below_threshold,node 228047,1,0.002000000
TN_high_below_threshold,node 227835,1,0.002000000
TN_high_below_threshold,node 227673,1,0.002000000
TN_high_below_threshold,node 226697,1,0.002000000
TN_high_below_threshold,node 226133,1,0.002000000
TN_high_below_threshold,node 226060,1,0.002000000
TN_high_below_threshold,node 225782,1,0.002000000
TN_high_below_threshold,node 225646,1,0.002000000
TN_high_below_threshold,node 225339,1,0.002000000
TN_high_below_threshold,node 225259,1,0.002000000
TN_high_below_threshold,node 224651,1,0.002000000
TN_high_below_threshold,node 224487,1,0.002000000
TN_high_below_threshold,node 224413,1,0.002000000
TN_high_below_threshold,node 224268,1,0.002000000
TN_high_below_threshold,node 224138,1,0.002000000
TN_high_below_threshold,node 224000,1,0.002000000
TN_high_below_threshold,node 223853,1,0.002000000
TN_high_below_threshold,node 223503,1,0.002000000
TN_high_below_threshold,node 223358,1,0.002000000
TN_high_below_threshold,node 223214,1,0.002000000
TN_high_below_threshold,node 222868,1,0.002000000
TN_high_below_threshold,node 222718,1,0.002000000
TN_high_below_threshold,node 222579,1,0.002000000
TN_high_below_threshold,node 222445,1,0.002000000
TN_high_below_threshold,node 222079,1,0.002000000
TN_high_below_threshold,node 221936,1,0.002000000
TN_high_below_threshold,node 221799,1,0.002000000
TN_high_below_threshold,node 221653,1,0.002000000
TN_high_below_threshold,node 221610,1,0.002000000
TN_high_below_threshold,node 221603,1,0.002000000
TN_high_below_threshold,node 221502,1,0.002000000
TN_high_below_threshold,node 221008,1,0.002000000
TN_high_below_threshold,node 220871,1,0.002000000
TN_high_below_threshold,node 220723,1,0.002000000
TN_high_below_threshold,node 220583,1,0.002000000
TN_high_below_threshold,node 220508,1,0.002000000
TN_high_below_threshold,node 219788,1,0.002000000
TN_high_below_threshold,node 219711,1,0.002000000
TN_high_below_threshold,node 219570,1,0.002000000
TN_high_below_threshold,node 219441,1,0.002000000
TN_high_below_threshold,node 219138,1,0.002000000
TN_high_below_threshold,node 218988,1,0.002000000
TN_high_below_threshold,node 337015,1,0.002000000
TN_high_below_threshold,node 336887,1,0.002000000
TN_high_below_threshold,node 233249,1,0.002000000
TN_high_below_threshold,node 233008,1,0.002000000
TN_high_below_threshold,node 378194,1,0.002000000
TN_high_below_threshold,node 377965,1,0.002000000
TN_high_below_threshold,node 377734,1,0.002000000
TN_high_below_threshold,node 375954,1,0.002000000
TN_high_below_threshold,node 373521,1,0.002000000
TN_high_below_threshold,node 373320,1,0.002000000
TN_high_below_threshold,node 359888,1,0.002000000
TN_high_below_threshold,node 355119,1,0.002000000
